Unnamed: 0,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_age_bins,age_oldest_bins,age_youngest_bins,duration_previous_bins
180,FL,1,1,4,f,2.0,32,32,0,4.0,1.0,2,0,3,3,0,3,3,686,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
181,FL,1,1,4,f,2.0,32,32,0,4.0,1.0,2,0,3,3,0,3,3,686,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
182,NY,2,1,6,d,2.0,63,63,1,3.0,8.0,0,0,3,3,0,0,2,626,"(5, 10]","(55, 65]","(55, 65]","(6, 9]"
183,NY,2,1,6,d,2.0,63,63,1,3.0,8.0,1,1,3,3,1,0,1,660,"(5, 10]","(55, 65]","(55, 65]","(6, 9]"
184,FL,2,1,1,g,1.0,63,62,1,4.0,1.0,1,0,3,3,1,2,4,607,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
185,FL,2,1,1,g,1.0,63,62,1,4.0,1.0,1,0,4,3,1,1,3,648,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
186,PA,1,0,7,h,2.0,54,54,0,3.0,9.0,1,1,3,3,1,1,4,633,"(5, 10]","(45, 55]","(45, 55]","(6, 9]"
187,PA,1,0,7,h,2.0,54,54,0,3.0,9.0,2,1,3,3,1,3,4,627,"(5, 10]","(45, 55]","(45, 55]","(6, 9]"
188,PA,1,0,7,h,2.0,54,54,0,3.0,9.0,2,1,3,3,1,3,4,627,"(5, 10]","(45, 55]","(45, 55]","(6, 9]"
189,PA,1,0,7,h,2.0,54,54,0,3.0,9.0,2,1,3,3,1,3,4,634,"(5, 10]","(45, 55]","(45, 55]","(6, 9]"
190,PA,1,0,7,h,2.0,54,54,0,3.0,9.0,2,1,3,3,1,3,4,634,"(5, 10]","(45, 55]","(45, 55]","(6, 9]"
191,CT,1,1,7,e,4.0,45,45,0,4.0,14.0,1,0,3,3,0,0,1,617,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
192,CT,1,1,7,e,4.0,45,45,0,4.0,14.0,1,0,3,3,0,0,1,618,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
193,FL,1,1,6,h,2.0,75,75,0,3.0,10.0,1,0,3,3,1,1,3,629,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
194,FL,1,1,6,h,2.0,75,75,0,3.0,10.0,1,0,3,3,1,1,3,631,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
195,FL,1,1,6,h,2.0,75,75,0,3.0,10.0,1,0,3,3,1,1,3,634,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
196,FL,1,1,6,h,2.0,75,75,0,3.0,10.0,1,0,3,3,1,1,3,631,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
197,FL,1,1,6,h,2.0,75,75,0,3.0,10.0,1,0,3,3,1,1,3,631,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
198,FL,1,0,7,i,4.0,45,45,0,3.0,13.0,2,0,1,1,0,3,4,700,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
199,FL,1,0,7,i,4.0,45,45,0,3.0,13.0,2,0,1,2,0,3,4,696,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
200,FL,1,0,7,i,4.0,45,45,0,3.0,13.0,2,0,1,2,0,3,4,696,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
201,OH,1,0,2,f,0.0,58,58,0,3.0,15.0,1,0,3,3,0,2,3,644,"(0, 5]","(55, 65]","(55, 65]","(12, 15]"
202,OH,1,0,2,f,0.0,58,58,0,3.0,15.0,1,0,3,3,0,2,3,643,"(0, 5]","(55, 65]","(55, 65]","(12, 15]"
203,OH,1,0,2,f,0.0,58,58,0,3.0,15.0,1,0,3,3,0,2,3,639,"(0, 5]","(55, 65]","(55, 65]","(12, 15]"
204,PA,1,0,13,c,0.0,48,41,1,1.0,1.0,1,1,1,2,1,2,2,698,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
205,PA,1,0,13,c,0.0,48,41,1,1.0,1.0,0,0,1,2,0,0,1,629,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
206,PA,1,0,13,c,0.0,48,41,1,1.0,1.0,0,0,1,2,0,0,1,638,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
207,PA,1,0,13,c,0.0,48,41,1,1.0,1.0,0,0,1,2,0,0,1,622,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
208,PA,1,0,13,c,0.0,48,41,1,1.0,1.0,0,0,1,2,0,0,1,621,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
209,OH,1,0,5,e,0.0,29,29,0,2.0,1.0,2,0,2,2,0,3,3,622,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
210,OH,1,0,5,e,0.0,29,29,0,2.0,1.0,2,0,2,2,0,3,3,628,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
211,OH,1,0,5,e,0.0,29,29,0,2.0,1.0,2,0,2,2,0,3,3,622,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
212,OH,1,0,5,e,0.0,29,29,0,2.0,1.0,2,0,2,2,0,3,3,642,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
213,OH,1,0,5,e,0.0,29,29,0,2.0,1.0,2,0,2,2,0,3,3,622,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
214,WI,1,1,5,d,0.0,51,51,0,3.0,15.0,2,1,3,3,1,1,4,640,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
215,WI,1,1,5,d,0.0,51,51,0,3.0,15.0,2,1,3,3,1,1,4,640,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
216,WI,1,1,5,d,0.0,51,51,0,3.0,15.0,2,1,3,3,1,1,4,640,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
217,WI,1,1,5,d,0.0,51,51,0,3.0,15.0,2,1,3,3,1,1,2,637,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
218,WI,1,1,5,d,0.0,51,51,0,3.0,15.0,2,1,3,3,1,1,3,643,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
219,OR,1,0,4,f,4.0,44,44,0,4.0,5.0,1,1,3,3,0,1,2,605,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
220,OR,1,0,4,f,4.0,44,44,0,4.0,5.0,1,1,3,3,0,1,2,614,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
221,OR,1,0,4,f,4.0,44,44,0,4.0,5.0,1,1,3,3,0,1,2,614,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
222,OR,1,0,4,f,4.0,44,44,0,4.0,5.0,1,1,3,3,0,1,2,621,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
223,OR,1,0,4,f,4.0,44,44,0,4.0,5.0,1,1,3,3,0,1,2,614,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
224,UT,1,0,10,f,0.0,21,21,0,1.0,4.0,1,1,3,3,0,2,1,647,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
225,UT,1,0,10,f,0.0,21,21,0,1.0,4.0,1,1,3,3,0,2,1,628,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
226,UT,1,0,10,f,0.0,21,21,0,1.0,4.0,2,1,1,2,0,3,1,596,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
227,UT,1,0,10,f,0.0,21,21,0,1.0,4.0,2,1,1,2,0,1,1,605,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
228,UT,1,0,10,f,0.0,21,21,0,1.0,4.0,2,1,1,2,0,1,1,605,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
229,OK,1,0,27,e,4.0,22,22,0,3.0,7.0,0,0,1,1,0,0,4,547,"(25, 30]","(15, 25]","(15, 25]","(6, 9]"
230,OK,1,0,27,e,4.0,22,22,0,3.0,7.0,0,0,1,1,0,0,1,536,"(25, 30]","(15, 25]","(15, 25]","(6, 9]"
231,OK,1,0,27,e,4.0,22,22,0,3.0,7.0,0,0,1,1,0,0,1,536,"(25, 30]","(15, 25]","(15, 25]","(6, 9]"
232,OK,1,0,27,e,4.0,22,22,0,3.0,7.0,0,0,1,1,0,0,1,536,"(25, 30]","(15, 25]","(15, 25]","(6, 9]"
233,OK,1,0,27,e,4.0,22,22,0,3.0,7.0,0,0,1,1,0,0,1,536,"(25, 30]","(15, 25]","(15, 25]","(6, 9]"
234,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,0,3,3,0,1,3,690,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
235,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,670,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
236,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,679,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
237,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,679,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
238,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,679,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
239,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,679,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
240,OR,1,0,6,e,0.0,23,23,0,3.0,8.0,1,1,2,3,0,1,1,679,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
241,UT,2,1,14,,0.0,46,43,1,0.0,0.0,1,1,1,2,0,1,2,681,"(10, 15]","(45, 55]","(35, 45]",
242,UT,2,1,14,,0.0,46,43,1,0.0,0.0,0,0,1,2,0,0,2,599,"(10, 15]","(45, 55]","(35, 45]",
243,UT,2,1,14,g,0.0,46,43,1,1.0,1.0,0,0,1,2,0,0,2,572,"(10, 15]","(45, 55]","(35, 45]","(0, 3]"
244,ID,2,0,3,d,1.0,58,23,0,3.0,2.0,1,1,3,3,0,2,4,634,"(0, 5]","(55, 65]","(15, 25]","(0, 3]"
245,ID,2,0,3,d,1.0,58,23,0,3.0,2.0,1,1,3,3,0,2,4,634,"(0, 5]","(55, 65]","(15, 25]","(0, 3]"
246,ID,2,0,3,d,1.0,58,23,0,3.0,2.0,1,1,3,3,0,2,4,634,"(0, 5]","(55, 65]","(15, 25]","(0, 3]"
247,KY,1,0,2,d,2.0,32,32,0,2.0,2.0,1,1,1,3,1,2,4,615,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
248,KY,1,0,2,d,2.0,32,32,0,2.0,2.0,1,1,1,3,1,2,4,621,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
249,AR,2,1,10,f,0.0,46,21,0,0.0,0.0,0,0,1,1,0,0,2,622,"(5, 10]","(45, 55]","(15, 25]",
250,AR,2,1,10,f,0.0,46,21,0,1.0,6.0,0,0,1,1,0,0,4,599,"(5, 10]","(45, 55]","(15, 25]","(3, 6]"
251,FL,1,0,7,d,3.0,23,23,0,1.0,5.0,1,1,3,3,1,1,3,744,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
252,FL,1,0,7,d,3.0,23,23,0,1.0,5.0,2,0,1,3,0,3,3,706,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
253,GA,1,0,3,e,0.0,55,55,0,1.0,9.0,1,1,3,3,1,2,2,708,"(0, 5]","(45, 55]","(45, 55]","(6, 9]"
254,GA,1,0,3,e,0.0,55,55,0,1.0,9.0,1,1,2,3,1,2,2,692,"(0, 5]","(45, 55]","(45, 55]","(6, 9]"
255,NH,2,1,1,f,4.0,75,75,1,3.0,1.0,1,0,3,3,0,1,1,599,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
256,NH,2,1,1,f,4.0,75,75,1,3.0,1.0,1,0,3,3,1,1,3,610,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
257,NH,2,1,1,f,4.0,75,75,1,3.0,1.0,1,0,3,3,1,1,3,610,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
258,NH,2,1,1,f,4.0,75,75,1,3.0,1.0,1,0,3,3,0,1,1,591,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
259,WI,1,0,19,d,0.0,29,29,0,2.0,4.0,1,0,2,2,0,2,2,626,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
260,WI,1,0,19,d,0.0,29,29,0,2.0,4.0,1,0,2,2,0,2,2,626,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
261,WI,1,0,19,d,0.0,29,29,0,2.0,4.0,0,0,2,2,0,0,2,570,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
262,WI,1,0,19,d,0.0,29,29,0,2.0,4.0,0,0,2,2,0,0,2,570,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
263,GA,1,1,2,f,0.0,37,37,0,1.0,5.0,0,0,2,2,0,0,4,572,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
264,GA,1,1,2,f,0.0,37,37,0,1.0,5.0,1,1,2,2,1,2,4,635,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
265,NY,1,1,5,d,2.0,54,54,0,4.0,0.0,1,0,3,3,0,0,1,629,"(0, 5]","(45, 55]","(45, 55]",
266,NY,1,1,5,d,2.0,54,54,0,4.0,0.0,1,0,3,3,0,0,2,632,"(0, 5]","(45, 55]","(45, 55]",
267,NY,2,1,5,d,2.0,75,54,0,4.0,0.0,1,0,3,3,0,0,2,688,"(0, 5]","(65, 75]","(45, 55]",
268,NY,1,1,5,d,2.0,75,54,0,4.0,0.0,1,0,3,3,0,0,2,643,"(0, 5]","(65, 75]","(45, 55]",
269,ME,1,0,9,e,0.0,53,53,0,2.0,11.0,0,0,2,2,0,0,1,544,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
270,ME,1,0,9,e,0.0,53,53,0,2.0,11.0,1,0,2,2,0,2,1,586,"(5, 10]","(45, 55]","(45, 55]","(9, 12]"
271,TN,1,0,8,g,0.0,42,42,0,1.0,2.0,1,1,1,3,1,2,2,662,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
272,TN,1,0,8,g,0.0,42,42,0,1.0,2.0,1,1,1,3,1,2,2,662,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
273,TN,1,0,8,g,0.0,42,42,0,1.0,2.0,1,1,1,3,1,2,2,665,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
274,NY,2,1,2,d,1.0,75,75,1,3.0,5.0,1,0,3,3,0,0,2,667,"(0, 5]","(65, 75]","(65, 75]","(3, 6]"
275,NY,2,1,2,d,1.0,75,75,1,3.0,5.0,1,0,3,3,0,0,2,665,"(0, 5]","(65, 75]","(65, 75]","(3, 6]"
276,NY,2,1,2,d,1.0,75,75,1,3.0,5.0,1,0,3,3,0,0,2,665,"(0, 5]","(65, 75]","(65, 75]","(3, 6]"
277,NY,2,1,2,d,1.0,75,75,1,3.0,5.0,1,0,3,3,0,0,2,651,"(0, 5]","(65, 75]","(65, 75]","(3, 6]"
278,NY,2,1,2,d,1.0,75,75,1,3.0,5.0,1,0,3,3,0,0,2,652,"(0, 5]","(65, 75]","(65, 75]","(3, 6]"
279,OH,3,1,15,g,0.0,42,18,1,3.0,1.0,0,0,3,3,0,0,2,614,"(10, 15]","(35, 45]","(15, 25]","(0, 3]"
280,OH,3,1,15,g,0.0,42,18,1,3.0,1.0,0,0,3,3,0,0,2,614,"(10, 15]","(35, 45]","(15, 25]","(0, 3]"
281,FL,1,1,3,f,1.0,42,42,0,1.0,15.0,1,0,1,3,1,2,4,595,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
282,FL,1,1,3,f,1.0,42,42,0,1.0,15.0,1,0,1,3,1,2,3,592,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
283,FL,1,1,3,f,1.0,42,42,0,1.0,15.0,1,0,1,3,1,2,3,595,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
284,FL,1,1,3,f,1.0,42,42,0,1.0,15.0,1,0,1,3,1,2,3,595,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
285,MO,1,0,4,f,3.0,28,28,0,3.0,1.0,1,1,3,3,0,2,2,602,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
286,MO,1,0,4,f,3.0,28,28,0,3.0,1.0,1,1,3,3,0,2,2,602,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
287,TN,1,1,3,f,0.0,50,50,0,1.0,6.0,1,0,2,2,0,2,3,624,"(0, 5]","(45, 55]","(45, 55]","(3, 6]"
288,TN,1,1,3,f,0.0,50,50,0,1.0,6.0,1,1,1,1,1,2,1,619,"(0, 5]","(45, 55]","(45, 55]","(3, 6]"
289,OH,1,0,10,e,0.0,35,35,0,1.0,4.0,1,1,3,3,1,1,3,636,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
290,OH,1,0,10,e,0.0,35,35,0,1.0,4.0,0,0,2,3,0,1,3,595,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
291,IA,1,0,8,f,0.0,37,37,0,4.0,3.0,1,0,3,3,0,2,2,570,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
292,IA,1,0,8,f,0.0,37,37,0,4.0,3.0,1,0,3,3,0,2,2,570,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
293,IA,1,0,8,f,0.0,37,37,0,4.0,3.0,1,0,3,3,0,2,2,567,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
294,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,1,0,3,3,0,1,3,618,"(15, 20]","(25, 35]","(25, 35]","(0, 3]"
295,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,559,"(15, 20]","(25, 35]","(25, 35]","(0, 3]"
296,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563,"(15, 20]","(25, 35]","(25, 35]","(0, 3]"
297,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563,"(15, 20]","(25, 35]","(25, 35]","(0, 3]"
298,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563,"(15, 20]","(25, 35]","(25, 35]","(0, 3]"
299,CT,2,1,3,f,1.0,46,27,0,4.0,3.0,1,0,3,3,1,0,1,657,"(0, 5]","(45, 55]","(25, 35]","(0, 3]"
300,CT,2,1,3,f,1.0,46,27,0,4.0,3.0,1,0,3,3,1,0,1,657,"(0, 5]","(45, 55]","(25, 35]","(0, 3]"
301,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,641,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
302,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,649,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
303,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,649,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
304,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,2,3,1,2,2,645,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
305,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,624,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
306,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,627,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
307,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,628,"(5, 10]","(25, 35]","(25, 35]","(3, 6]"
308,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,1,2,1,2,3,619,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
309,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,632,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
310,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,635,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
311,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,649,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
312,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,648,"(5, 10]","(65, 75]","(65, 75]","(9, 12]"
313,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,1,3,3,0,2,2,661,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
314,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,2,3,0,2,2,654,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
315,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,1,1,0,2,2,653,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
316,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,1,1,0,2,2,656,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
317,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
318,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
319,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
320,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,672,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
321,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673,"(5, 10]","(35, 45]","(35, 45]","(12, 15]"
322,NY,1,0,6,e,4.0,54,54,0,4.0,5.0,0,0,4,3,0,0,4,604,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
323,NY,1,0,6,e,4.0,54,54,0,4.0,5.0,0,0,4,3,0,0,2,599,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
324,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,1,1,3,3,1,1,2,693,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
325,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,1,0,0,2,597,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
326,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,2,0,0,2,607,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
327,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,2,0,0,2,627,"(5, 10]","(65, 75]","(65, 75]","(0, 3]"
328,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,1,0,2,2,0,2,1,607,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
329,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,0,0,2,2,0,0,1,553,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
330,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,0,0,2,2,0,1,1,580,"(5, 10]","(25, 35]","(25, 35]","(6, 9]"
331,FL,2,0,6,d,3.0,24,24,1,1.0,6.0,0,0,1,2,0,0,3,589,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
332,FL,2,0,6,d,3.0,24,24,1,1.0,6.0,1,1,1,2,1,2,3,645,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
333,CO,1,0,9,g,0.0,23,23,0,3.0,7.0,2,0,3,3,0,3,2,714,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
334,CO,1,0,9,g,0.0,23,23,0,3.0,7.0,2,0,3,3,0,3,1,636,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
335,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
336,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
337,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
338,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
339,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
340,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
341,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,679,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
342,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,685,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
343,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,685,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
344,NY,1,0,1,e,2.0,25,25,0,3.0,9.0,2,1,3,3,1,0,2,611,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
345,NY,1,0,1,e,2.0,25,25,0,3.0,9.0,1,1,1,2,1,0,2,616,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
346,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,2,615,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
347,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,1,611,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
348,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,1,594,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
349,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,3,3,0,2,3,626,"(10, 15]","(55, 65]","(45, 55]","(0, 3]"
350,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,641,"(10, 15]","(55, 65]","(45, 55]","(0, 3]"
351,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635,"(10, 15]","(55, 65]","(45, 55]","(0, 3]"
352,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635,"(10, 15]","(55, 65]","(45, 55]","(0, 3]"
353,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635,"(10, 15]","(55, 65]","(45, 55]","(0, 3]"
354,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,655,"(10, 15]","(65, 75]","(35, 45]","(0, 3]"
355,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,669,"(10, 15]","(65, 75]","(35, 45]","(0, 3]"
356,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,669,"(10, 15]","(65, 75]","(35, 45]","(0, 3]"
357,PA,1,0,7,g,4.0,36,36,0,3.0,7.0,2,0,3,3,1,2,3,613,"(5, 10]","(35, 45]","(35, 45]","(6, 9]"
358,PA,1,0,7,g,4.0,36,36,0,3.0,7.0,2,0,3,3,1,2,3,604,"(5, 10]","(35, 45]","(35, 45]","(6, 9]"
359,NE,2,1,10,f,2.0,75,75,1,2.0,9.0,1,1,2,2,0,0,4,591,"(5, 10]","(65, 75]","(65, 75]","(6, 9]"
360,NE,2,1,10,f,2.0,75,75,1,2.0,9.0,1,1,2,2,0,0,4,591,"(5, 10]","(65, 75]","(65, 75]","(6, 9]"
